"Sample","Reactions in minimal metagenome","% Coverage minimal metagenome"
"eG6_85","2776","53.54"
"eG6_86","3464","66.81"
"eG6_87","2406","46.4"
"eG6_88","2569","49.55"
"eG6_89","3024","58.32"
"eG6_9","3137","60.5"
"eG6_90","2939","56.68"
"eG6_91","3064","59.09"
"eG6_92","3767","72.65"
"eG6_93","3272","63.11"
"eG6_94","2937","56.64"
"eG6_95","2637","50.86"
"eG6_96","2916","56.24"
"eG6_97","3520","67.89"
"eG6_98","2309","44.53"
"eG6_99","3092","59.63"
"eG7_1","2999","57.84"
"eG7_10","3024","58.32"
"eG7_100","2942","56.74"
"eG7_11","2529","48.78"
"eG7_12","2507","48.35"
"eG7_13","3175","61.23"
"eG7_14","3141","60.58"
"eG7_15","3043","58.69"
"eG7_16","2793","53.87"
"eG7_17","3413","65.82"
"eG7_18","3308","63.8"
"eG7_19","3202","61.76"
"eG7_2","3246","62.6"
"eG7_20","3463","66.79"
"eG7_21","3185","61.43"
"eG7_22","3046","58.75"
"eG7_23","3297","63.59"
"eG7_24","2950","56.89"
"eG7_25","2930","56.51"
"eG7_26","3628","69.97"
"eG7_27","3390","65.38"
"eG7_28","3218","62.06"
"eG7_29","2388","46.06"
"eG7_3","2972","57.32"
"eG7_30","3242","62.53"
"eG7_31","3512","67.73"
"eG7_32","3225","62.2"
"eG7_33","2735","52.75"
"eG7_34","3260","62.87"
"eG7_35","3163","61"
"eG7_36","3089","59.58"
"eG7_37","2766","53.35"
"eG7_38","3224","62.18"
"eG7_39","3175","61.23"
"eG7_4","3415","65.86"
"eG7_40","2950","56.89"
"eG7_41","2602","50.18"
"eG7_42","3212","61.95"
"eG7_43","2600","50.14"
"eG7_44","3460","66.73"
"eG7_45","2529","48.78"
"eG7_46","3401","65.59"
"eG7_47","3076","59.32"
"eG7_48","3202","61.76"
"eG7_49","2509","48.39"
"eG7_5","2723","52.52"
"eG7_50","2539","48.97"
"eG7_51","2622","50.57"
"eG7_52","2821","54.41"
"eG7_53","3273","63.12"
"eG7_54","2744","52.92"
"eG7_55","2700","52.07"
"eG7_56","2287","44.11"
"eG7_57","3109","59.96"
"eG7_58","3199","61.7"
"eG7_59","3036","58.55"
"eG7_6","2859","55.14"
"eG7_60","2835","54.68"
"eG7_61","3611","69.64"
"eG7_62","3007","57.99"
"eG7_63","3072","59.25"
"eG7_64","2772","53.46"
"eG7_65","2761","53.25"
"eG7_66","3345","64.51"
"eG7_67","2826","54.5"
"eG7_68","2672","51.53"
"eG7_69","2733","52.71"
"eG7_7","2413","46.54"
"eG7_70","2983","57.53"
"eG7_71","2838","54.73"
"eG7_72","3068","59.17"
"eG7_73","3041","58.65"
"eG7_74","3292","63.49"
"eG7_75","2547","49.12"
"eG7_76","2900","55.93"
"eG7_77","3380","65.19"
"eG7_78","3069","59.19"
"eG7_79","2612","50.38"
"eG7_8","2724","52.54"
"eG7_80","3000","57.86"
"eG7_81","2854","55.04"
"eG7_82","3077","59.34"
"eG7_83","2210","42.62"
"eG7_84","2719","52.44"
"eG7_85","3409","65.75"
"eG7_86","3380","65.19"
"eG7_87","2894","55.81"
"eG7_88","3492","67.35"
"eG7_89","3211","61.93"
"eG7_9","3341","64.44"
"eG7_90","2883","55.6"
"eG7_91","3451","66.56"
"eG7_92","3056","58.94"
"eG7_93","2904","56.01"
"eG7_94","3426","66.08"
"eG7_95","3144","60.64"
"eG7_96","3257","62.82"
"eG7_97","2352","45.36"
"eG7_98","2709","52.25"
"eG7_99","3079","59.38"
"eH3_1","3370","65"
"eH3_10","3811","73.5"
"eH3_100","3721","71.76"
"eH3_11","2918","56.28"
"eH3_12","2884","55.62"
"eH3_13","2590","49.95"
"eH3_14","2741","52.86"
"eH3_15","3136","60.48"
"eH3_16","3227","62.24"
"eH3_17","2512","48.45"
"eH3_18","3525","67.98"
"eH3_19","3412","65.81"
"eH3_2","2095","40.41"
"eH3_20","3312","63.88"
"eH3_21","3108","59.94"
"eH3_22","3299","63.63"
"eH3_23","3084","59.48"
"eH3_24","2546","49.1"
"eH3_25","3353","64.67"
"eH3_26","3414","65.84"
"eH3_27","3111","60"
"eH3_28","2885","55.64"
"eH3_29","3185","61.43"
"eH3_3","2677","51.63"
"eH3_30","3323","64.09"
"eH3_31","3055","58.92"
"eH3_32","3257","62.82"
"eH3_33","3188","61.49"
"eH3_34","3355","64.71"
"eH3_35","2827","54.52"
"eH3_36","2748","53"
"eH3_37","3341","64.44"
"eH3_38","3811","73.5"
"eH3_39","2367","45.65"
"eH3_4","2847","54.91"
"eH3_40","3075","59.31"
"eH3_41","3753","72.38"
"eH3_42","3390","65.38"
"eH3_43","3628","69.97"
"eH3_44","3045","58.73"
"eH3_45","3154","60.83"
"eH3_46","3458","66.69"
"eH3_47","2768","53.38"
"eH3_48","3325","64.13"
"eH3_49","3445","66.44"
"eH3_5","3310","63.84"
"eH3_50","2633","50.78"
"eH3_51","3024","58.32"
"eH3_52","2787","53.75"
"eH3_53","2813","54.25"
"eH3_54","3357","64.74"
"eH3_55","3513","67.75"
"eH3_56","3147","60.69"
"eH3_57","3612","69.66"
"eH3_58","3220","62.1"
"eH3_59","3080","59.4"
"eH3_6","3426","66.08"
"eH3_60","2921","56.34"
"eH3_61","2674","51.57"
"eH3_62","3700","71.36"
"eH3_63","3240","62.49"
"eH3_64","3018","58.21"
"eH3_65","3371","65.01"
"eH3_66","3012","58.09"
"eH3_67","2888","55.7"
"eH3_68","3175","61.23"
"eH3_69","2495","48.12"
"eH3_7","2620","50.53"
"eH3_70","3226","62.22"
"eH3_71","3188","61.49"
"eH3_72","3456","66.65"
"eH3_73","2799","53.98"
"eH3_74","2672","51.53"
"eH3_75","3267","63.01"
"eH3_76","3397","65.52"
"eH3_77","3465","66.83"
"eH3_78","2610","50.34"
"eH3_79","3052","58.86"
"eH3_8","2900","55.93"
"eH3_80","3643","70.26"
"eH3_81","3131","60.39"
"eH3_82","3463","66.79"
"eH3_83","3622","69.86"
"eH3_84","2710","52.27"
"eH3_85","2507","48.35"
"eH3_86","3091","59.61"
"eH3_87","3330","64.22"
"eH3_88","3569","68.83"
"eH3_89","2682","51.73"
"eH3_9","3536","68.2"
"eH3_90","3219","62.08"
"eH3_91","3496","67.43"
"eH3_92","2962","57.13"
"eH3_93","2735","52.75"
"eH3_94","3366","64.92"
"eH3_95","2769","53.4"
"eH3_96","3577","68.99"
"eH3_97","3258","62.84"
"eH3_98","3142","60.6"
"eH3_99","2866","55.27"
"eH5_1","3039","58.61"
"eH5_10","3199","61.7"
"eH5_100","2670","51.49"
"eH5_11","2727","52.59"
"eH5_12","3259","62.85"
"eH5_13","3312","63.88"
"eH5_14","3264","62.95"
"eH5_15","3467","66.87"
"eH5_16","2552","49.22"
"eH5_17","2710","52.27"
"eH5_18","2903","55.99"
"eH5_19","3245","62.58"
"eH5_2","2520","48.6"
"eH5_20","2514","48.49"
"eH5_21","3022","58.28"
"eH5_22","3160","60.95"
"eH5_23","3044","58.71"
"eH5_24","2520","48.6"
"eH5_25","3487","67.25"
"eH5_26","3098","59.75"
"eH5_27","3093","59.65"
"eH5_28","3223","62.16"
"eH5_29","2718","52.42"
"eH5_3","2840","54.77"
"eH5_30","2951","56.91"
"eH5_31","3011","58.07"
"eH5_32","3218","62.06"
"eH5_33","3433","66.21"
"eH5_34","2844","54.85"
"eH5_35","2765","53.33"
"eH5_36","2707","52.21"
"eH5_37","2925","56.41"
"eH5_38","2291","44.19"
"eH5_39","3002","57.9"
"eH5_4","2884","55.62"
"eH5_40","3356","64.73"
"eH5_41","2929","56.49"
"eH5_42","3265","62.97"
"eH5_43","3469","66.9"
"eH5_44","3176","61.25"
"eH5_45","3661","70.61"
"eH5_46","2774","53.5"
"eH5_47","2653","51.17"
"eH5_48","3072","59.25"
"eH5_49","2342","45.17"
"eH5_5","2453","47.31"
"eH5_50","2872","55.39"
"eH5_51","2847","54.91"
"eH5_52","3351","64.63"
"eH5_53","2727","52.59"
"eH5_54","3170","61.14"
"eH5_55","3724","71.82"
"eH5_56","3124","60.25"
"eH5_57","2919","56.3"
"eH5_58","3603","69.49"
"eH5_59","3273","63.12"
"eH5_6","2603","50.2"
"eH5_60","2712","52.3"
"eH5_61","3566","68.78"
"eH5_62","3065","59.11"
"eH5_63","3090","59.59"
"eH5_64","3102","59.83"
"eH5_65","3404","65.65"
"eH5_66","2699","52.05"
"eH5_67","2512","48.45"
"eH5_68","2170","41.85"
"eH5_69","2676","51.61"
"eH5_7","3064","59.09"
"eH5_70","2310","44.55"
"eH5_71","3451","66.56"
"eH5_72","3165","61.04"
"eH5_73","3228","62.26"
"eH5_74","3604","69.51"
"eH5_75","3291","63.47"
"eH5_76","3294","63.53"
"eH5_77","3467","66.87"
"eH5_78","3148","60.71"
"eH5_79","3284","63.34"
"eH5_8","3220","62.1"
"eH5_80","2806","54.12"
"eH5_81","2631","50.74"
"eH5_82","2582","49.8"
"eH5_83","2752","53.08"
"eH5_84","3661","70.61"
"eH5_85","3013","58.11"
"eH5_86","3042","58.67"
"eH5_87","3035","58.53"
"eH5_88","2460","47.44"
"eH5_89","3535","68.18"
"eH5_9","3665","70.68"
"eH5_90","3579","69.03"
"eH5_91","2299","44.34"
"eH5_92","2659","51.28"
"eH5_93","3050","58.82"
"eH5_94","2256","43.51"
"eH5_95","3350","64.61"
"eH5_96","2979","57.45"
"eH5_97","3304","63.72"
"eH5_98","3586","69.16"
"eH5_99","3400","65.57"
"eH7_1","3187","61.47"
"eH7_10","3306","63.76"
"eH7_100","2705","52.17"
"eH7_11","3294","63.53"
"eH7_12","3549","68.45"
"eH7_13","3205","61.81"
"eH7_14","2814","54.27"
"eH7_15","3219","62.08"
"eH7_16","3312","63.88"
"eH7_17","2724","52.54"
"eH7_18","2732","52.69"
"eH7_19","3227","62.24"
"eH7_2","2899","55.91"
"eH7_20","2873","55.41"
"eH7_21","3785","73"
"eH7_22","2285","44.07"
"eH7_23","3208","61.87"
"eH7_24","2733","52.71"
"eH7_25","3107","59.92"
"eH7_26","2891","55.76"
"eH7_27","2790","53.81"
"eH7_28","2624","50.61"
"eH7_29","2814","54.27"
"eH7_3","2833","54.64"
"eH7_30","2666","51.42"
"eH7_31","3091","59.61"
"eH7_32","2784","53.69"
"eH7_33","3216","62.03"
"eH7_34","2608","50.3"
"eH7_35","2834","54.66"
"eH7_36","2520","48.6"
"eH7_37","3092","59.63"
"eH7_38","2870","55.35"
"eH7_39","2788","53.77"
"eH7_4","2960","57.09"
"eH7_40","3023","58.3"
"eH7_41","2661","51.32"
"eH7_42","2959","57.07"
"eH7_43","2988","57.63"
"eH7_44","2875","55.45"
"eH7_45","2751","53.06"
"eH7_46","2616","50.45"
"eH7_47","2685","51.78"
"eH7_48","3297","63.59"
"eH7_49","2891","55.76"
"eH7_5","3133","60.42"
"eH7_50","2849","54.95"
"eH7_51","3559","68.64"
"eH7_52","2935","56.61"
"eH7_53","2298","44.32"
"eH7_54","3231","62.31"
"eH7_55","2706","52.19"
"eH7_56","2851","54.99"
"eH7_57","2833","54.64"
"eH7_58","2665","51.4"
"eH7_59","2744","52.92"
"eH7_6","2770","53.42"
"eH7_60","3159","60.93"
"eH7_61","2797","53.94"
"eH7_62","3252","62.72"
"eH7_63","3237","62.43"
"eH7_64","2856","55.08"
"eH7_65","2232","43.05"
"eH7_66","2294","44.24"
"eH7_67","3559","68.64"
"eH7_68","2778","53.58"
"eH7_69","3016","58.17"
"eH7_7","3166","61.06"
"eH7_70","3304","63.72"
"eH7_71","2558","49.33"
"eH7_72","2842","54.81"
"eH7_73","3095","59.69"
"eH7_74","3131","60.39"
"eH7_75","3165","61.04"
"eH7_76","2410","46.48"
"eH7_77","2603","50.2"
"eH7_78","2782","53.65"
"eH7_79","2658","51.26"
"eH7_8","3360","64.8"
"eH7_80","3027","58.38"
"eH7_81","3300","63.65"
"eH7_82","2444","47.14"
"eH7_83","2661","51.32"
"eH7_84","2798","53.96"
"eH7_85","3151","60.77"
"eH7_86","2919","56.3"
"eH7_87","3406","65.69"
"eH7_88","3496","67.43"
"eH7_89","2992","57.7"
"eH7_9","2542","49.03"
"eH7_90","2680","51.69"
"eH7_91","2666","51.42"
"eH7_92","2375","45.81"
"eH7_93","3308","63.8"
"eH7_94","3578","69.01"
"eH7_95","2553","49.24"
"eH7_96","3522","67.93"
"eH7_97","3388","65.34"
"eH7_98","2795","53.91"
"eH7_99","2806","54.12"
